,id,spectral_centroid_mean,spectral_centroid_dev,rolloff_point_mean,rolloff_point_dev,flux_mean,flux_dev,variability_mean,variability_dev,compactness_mean,compactness_dev,rms_mean,rms_dev,low_energy_window_mean,low_energy_window_dev,zero_crossing_mean,zero_crossing_dev,title,genre
125,TRBHFAQ128E0791ADA,9.379,11.83,0.06344,0.07912,0.0005545,0.0007535,0.002319,0.00117,1668.0,209.5,0.08972,0.04256,0.5431,0.07748,27.83,25.95,b'Time / Confusion',Pop_Rock
126,TRBHFQE128F932CD48,12.02,13.62,0.06846,0.07661,0.0001868,0.0004154,0.00124,0.00126,1489.0,358.0,0.0476,0.04697,0.5692,0.05771,27.5,27.53,b'A Soldiers Intro',Pop_Rock
127,TRBHFZP12903CE88C3,9.823,14.64,0.05849,0.09144,0.001276,0.00222,0.002595,0.002417,1584.0,236.9,0.0916,0.08036,0.6272,0.04656,25.53,30.91,b'Fuck You',Electronic
128,TRBHQDN128F4276D66,10.88,5.289,0.07931,0.04623,0.009708,0.008567,0.008175,0.002715,1524.0,193.3,0.3193,0.08434,0.565,0.03299,35.88,12.36,b'Primordial Breath',Pop_Rock
129,TRBHQUM128F9309DE1,6.233,4.607,0.03955,0.04195,0.002777,0.003959,0.005283,0.002282,1712.0,343.0,0.1972,0.06646,0.5956,0.06868,16.56,12.94,b'Michael A Grammar',Electronic
130,TRBHQHE128F4230865,5.367,4.879,0.03229,0.03925,0.003,0.003525,0.005203,0.002718,1620.0,224.4,0.1969,0.09662,0.5176,0.03369,16.81,12.59,b'Then Came You',Electronic
131,TRBHQBW12903CAC57B,6.163,2.901,0.03574,0.0193,9.998e-05,0.0001096,0.001055,0.00048,1628.0,195.5,0.03794,0.01632,0.5178,0.0808,15.4,7.13,b'Beyond The Reef',Vocal
132,TRBHQBT128F932AFAD,10.58,6.909,0.07054,0.05676,0.004231,0.006805,0.005253,0.003167,1624.0,206.7,0.203,0.1151,0.5989,0.05542,29.49,17.72,b'Winds of Change',International
133,TRBHQXZ128F42408ED,8.11,4.56,0.06147,0.04355,0.00587,0.006291,0.006533,0.002588,1673.0,225.9,0.2467,0.08339,0.5229,0.04706,26.84,11.85,b'The Arctic Ocean (Album Version)',Pop_Rock
134,TRBHZUN12903CA60F7,4.659,3.622,0.02838,0.03245,0.005085,0.007634,0.005852,0.003441,1621.0,179.2,0.2134,0.111,0.549,0.06732,15.52,11.31,b'IRM',Pop_Rock
135,TRBHZAC12903CF573E,6.811,5.529,0.04194,0.04735,0.002378,0.004186,0.005118,0.003178,1636.0,216.7,0.1891,0.1023,0.5796,0.0619,21.87,16.02,b'Pastel',Jazz
136,TRBHIMC128F427680F,18.35,11.51,0.1357,0.09442,0.003773,0.003247,0.005192,0.001933,1766.0,296.6,0.2031,0.06241,0.5032,0.05005,53.0,25.84,b'Tirador (Carlos Jean Remix)',International
137,TRBHIPK128F92FFCF3,8.28,5.001,0.04485,0.03383,1.632e-05,7.701e-05,0.0005149,0.0004341,2060.0,439.4,0.01963,0.01632,0.547,0.09472,19.49,12.57,b'Des voiliers (Sur un po\xc3\xa8me de Claude Nougaro)',Jazz
138,TRBHIVF128E078DB92,12.45,9.289,0.09311,0.0825,0.003866,0.005934,0.004661,0.002675,1603.0,217.7,0.1816,0.09137,0.6272,0.06123,40.76,22.84,b'Ocean Size (Album Version)',Pop_Rock
139,TRBHIOA12903CD824F,9.784,11.02,0.06404,0.0977,0.003881,0.005824,0.005325,0.002688,1660.0,218.6,0.1998,0.08864,0.5815,0.04379,32.75,29.21,b'Con La Misma Tijera',Latin
140,TRBHAFV128F425D48E,7.375,7.965,0.05112,0.07498,0.0004564,0.0006632,0.002331,0.001355,1627.0,218.9,0.0887,0.05036,0.5521,0.09182,20.14,21.52,b'These Old Eyes Have Seen It All',Country
141,TRBHAAD128F9341700,4.451,2.504,0.02784,0.01562,0.0004737,0.0006101,0.002474,0.0008491,1623.0,186.5,0.093,0.02959,0.5206,0.06177,13.83,9.905,b'Latin Flute',Jazz
142,TRBHABK128F92F2A3D,7.333,4.233,0.05248,0.04521,0.007038,0.00652,0.007627,0.002684,1602.0,210.5,0.2884,0.07678,0.5724,0.0437,26.54,11.25,b'Beginning Of The End',Pop_Rock
143,TRBHNCW128F9334F3D,6.913,6.505,0.0458,0.05782,0.001151,0.001616,0.003081,0.001669,1678.0,241.9,0.1159,0.05904,0.5462,0.05681,21.02,16.81,b'Healing',Pop_Rock
144,TRBHNUD128EF35D3D2,6.639,4.998,0.03863,0.04606,0.003297,0.004423,0.005009,0.00246,1628.0,208.1,0.1904,0.08303,0.5958,0.05342,23.72,14.08,b'Bury Me',Pop_Rock
145,TRBHNSS128F4228E6E,8.093,5.341,0.04895,0.03659,0.004269,0.00583,0.00565,0.003574,1626.0,232.6,0.2101,0.1186,0.5161,0.04066,22.53,12.94,b'Head Gone/Wine Up Uh Self (Album Version)',Reggae
146,TRBHNSO128F4243330,6.236,4.844,0.03796,0.04234,0.0004271,0.0009744,0.001243,0.000873,1749.0,240.1,0.04826,0.02989,0.5974,0.07593,19.2,13.39,b'Total Vision',Pop_Rock
147,TRBHNUB12903CC2475,9.394,5.088,0.07181,0.05106,0.004592,0.004742,0.005872,0.002228,1587.0,196.7,0.2266,0.07035,0.6321,0.0335,31.51,13.5,b'Tough Guy',Pop_Rock
148,TRBHPVP128E0785A51,13.43,6.957,0.1065,0.05887,0.009426,0.01047,0.007405,0.003637,1468.0,242.1,0.2884,0.1203,0.6228,0.05202,42.13,16.04,b'Control It (Album Version)',Pop_Rock
149,TRBHTSP128F9307CC3,9.702,12.96,0.06543,0.1013,0.002973,0.005003,0.006836,0.004576,1656.0,234.3,0.2346,0.1289,0.487,0.06526,27.82,30.38,b'In Di Car Back (Album Version)',Reggae
150,TRBHTJJ128F4271122,7.815,5.137,0.05567,0.04864,0.0007812,0.00159,0.002195,0.001257,1740.0,225.6,0.08444,0.04421,0.5939,0.06765,25.39,13.02,b'\xc3\x88ay! Que Pena',International
151,TRBHTUI12903CB00F3,8.047,9.307,0.05452,0.07399,0.008565,0.009694,0.00751,0.004194,1558.0,214.3,0.276,0.1316,0.5273,0.04721,25.27,22.16,b'Ferrous Carbonate Mass',Latin
152,TRBHTOR128F428CADE,10.28,5.563,0.07754,0.04876,0.005554,0.005826,0.006043,0.002576,1572.0,188.6,0.2349,0.08386,0.577,0.05508,31.87,13.65,b'Sugar Coated Sour',Pop_Rock
153,TRBHUVB128F148ADB8,7.663,5.327,0.05411,0.04585,0.002325,0.004504,0.004198,0.002167,1694.0,253.9,0.1597,0.0731,0.5738,0.07229,23.23,13.53,"b""Where You Think You're Goin'?""",Country
154,TRBHUEU12903CB049A,11.99,8.721,0.0873,0.06482,0.004534,0.005909,0.005022,0.002319,1561.0,188.8,0.1976,0.07838,0.5899,0.05465,36.22,18.52,b'Coward',Pop_Rock
155,TRBHUCN128F932E8D7,7.598,6.397,0.05372,0.07277,0.007339,0.006892,0.00705,0.003098,1572.0,216.1,0.2642,0.1006,0.5741,0.0333,27.69,19.05,b'Unsafe Sextet/Gilded Hearts of Booklovers',Rap
156,TRBHUHD128F9321DA8,11.9,6.824,0.08676,0.04794,0.001343,0.001719,0.002939,0.001273,1625.0,201.8,0.1138,0.0438,0.5675,0.07182,34.32,14.28,b'All Night Worker',Pop_Rock
157,TRBHUMZ128F427C822,7.459,7.222,0.04775,0.06128,0.001789,0.00265,0.004185,0.002462,1722.0,232.5,0.1569,0.08829,0.5408,0.06907,21.03,18.63,b'Lonely Shooting Stars',Pop_Rock
158,TRBHUQK128F14ACB31,7.087,4.354,0.04216,0.02607,0.001316,0.002003,0.004171,0.002115,2125.0,366.4,0.1551,0.07571,0.487,0.07152,17.73,9.546,b'Nature Boy',International
159,TRBHUBB128E0782209,13.67,6.923,0.0966,0.06012,0.002945,0.002451,0.004408,0.001513,1632.0,196.9,0.1746,0.04949,0.5242,0.04306,39.98,16.73,b'No Reply (Demo)',Pop_Rock
160,TRBHLBZ128F9300586,11.32,6.574,0.08899,0.06181,0.00647,0.008283,0.006867,0.002768,1551.0,216.5,0.2683,0.09467,0.5717,0.06173,36.76,18.34,b'Unwanted',Pop_Rock
161,TRBHLGE128F42A64E5,5.214,6.64,0.03406,0.04991,0.003137,0.008033,0.00378,0.003585,1651.0,226.1,0.1391,0.122,0.6081,0.06978,15.03,16.07,b'Everything Man (Album Version)',Rap
162,TRBHLDQ128F423EF10,8.843,9.136,0.06512,0.07195,0.005044,0.01062,0.005297,0.003872,1627.0,195.0,0.1954,0.1208,0.5935,0.0912,27.88,22.07,b'Blue Orchid',Pop_Rock
163,TRBHLIH128F1473B78,7.63,5.281,0.05589,0.05557,0.0005596,0.0006638,0.002222,0.00104,1686.0,228.9,0.08568,0.03542,0.5224,0.04124,25.19,13.64,b'Could This Be Love',RnB
164,TRBHLBL128F42823F5,2.032,1.455,0.01338,0.009393,0.0006449,0.001472,0.00179,0.001351,1570.0,201.0,0.06361,0.04332,0.5827,0.05243,5.175,3.613,b'Pray The I Miss',Pop_Rock
165,TRBHLRS128F92E9D69,5.993,3.545,0.03964,0.0287,0.0002825,0.0003927,0.0019,0.0009294,1647.0,218.6,0.07182,0.03374,0.5369,0.07391,16.28,8.595,b'Second Hand Rose',Country
166,TRBHLXQ128E07856AC,10.8,5.852,0.07149,0.05058,0.004403,0.003879,0.005929,0.002537,1605.0,202.8,0.2327,0.0921,0.519,0.04845,34.26,14.83,"b""Why Can't This Be Love (Remastered Version)""",Pop_Rock
167,TRBHEQY128F4275F54,9.835,10.62,0.06515,0.0876,0.002685,0.006045,0.003569,0.002544,1792.0,270.2,0.1365,0.08583,0.5835,0.04828,32.07,25.26,b'Mi Coraz\xc3\xb3n Y Mi Mente',Latin
168,TRBHEHF128F428385A,12.64,16.55,0.089,0.1567,0.006596,0.008651,0.006264,0.003407,1592.0,203.8,0.2355,0.1116,0.5479,0.04732,44.68,39.58,b'Amazing',Pop_Rock
169,TRBHEVR128F4263CE0,10.34,8.283,0.06821,0.08749,0.003598,0.004495,0.0051,0.002217,1599.0,171.3,0.1984,0.07454,0.5456,0.04762,36.62,22.88,"b""Don't Treat Me Bad""",Pop_Rock
170,TRBHEMP128F932DA55,11.83,9.357,0.07994,0.07162,0.002833,0.003373,0.004665,0.002417,1567.0,281.7,0.1763,0.08104,0.5342,0.0724,35.55,21.2,b'Djungelstadt',Electronic
171,TRBHECY128F930A474,7.201,4.199,0.05207,0.03558,0.0009662,0.001722,0.00302,0.001299,1749.0,281.1,0.1147,0.04403,0.5622,0.05367,20.89,10.37,"b""Freezin' From The Inside Out""",Pop_Rock
172,TRBHEBY128F148CF2B,9.499,7.452,0.06802,0.06187,0.003811,0.005655,0.005276,0.002599,1689.0,223.0,0.1982,0.08151,0.6039,0.05527,31.46,18.17,b'Concede',Pop_Rock
173,TRBHEYH12903CB0887,8.586,7.122,0.05543,0.05189,0.002112,0.002885,0.004603,0.002336,1719.0,294.1,0.1755,0.08464,0.5262,0.07232,23.77,16.77,b'Boy & Girl (Feat. Fiona Daniel)',Pop_Rock
174,TRBHESQ128F931BF15,8.915,6.462,0.06211,0.05711,0.01119,0.01122,0.008555,0.003598,1480.0,245.5,0.3346,0.1214,0.5275,0.05053,28.29,16.49,b'Bleeds In Blue (Album Version)',Pop_Rock
175,TRBHJJP128F145EA12,6.15,3.884,0.04076,0.03401,0.003886,0.00478,0.006433,0.002347,1650.0,216.1,0.2405,0.07656,0.526,0.04636,20.41,11.67,b'Threadbare Gypsy Soul',Country
176,TRBHJAY128F14A9061,20.84,13.9,0.1661,0.1339,0.003884,0.007144,0.004146,0.002368,1631.0,172.2,0.1715,0.08752,0.615,0.06062,62.55,32.63,b'Dead End Street',Pop_Rock
177,TRBHJLT128F1460832,10.1,5.1,0.06981,0.04058,0.001561,0.002024,0.003657,0.001575,1634.0,196.7,0.1427,0.05699,0.5536,0.06053,30.26,13.03,b'Cherry',Pop_Rock
178,TRBHJPQ128E078ED8F,12.34,6.498,0.09665,0.05532,0.008107,0.006902,0.008093,0.002688,1566.0,193.3,0.312,0.08582,0.5244,0.04002,37.99,14.09,"b""Everybody's Gonna Be Happy""",Pop_Rock
179,TRBHSPA12903CBC3F5,5.157,4.158,0.03047,0.03083,0.001132,0.001921,0.003051,0.001872,1648.0,215.7,0.115,0.06722,0.597,0.0482,15.64,11.66,b'Angel In Hell',Blues
180,TRBHSJX128F42BAE98,8.304,5.638,0.0552,0.05297,0.003802,0.004598,0.00613,0.002166,1629.0,238.3,0.2376,0.07309,0.5392,0.06075,26.59,15.61,b'Harmony',Pop_Rock
181,TRBHSHC12903CBE83E,10.59,5.034,0.06934,0.04597,0.003997,0.003921,0.006076,0.002168,1603.0,192.8,0.2379,0.07747,0.5303,0.04656,29.0,13.0,b'Funky Medley',Pop_Rock
182,TRBHSMF128F4285B9C,7.709,4.802,0.05736,0.05121,0.005286,0.004501,0.00643,0.00225,1644.0,206.0,0.2438,0.06809,0.5281,0.03826,27.08,12.47,b'If This Is The End',Pop_Rock
183,TRBHVSO128F92EFA78,9.092,4.501,0.07073,0.04047,0.002157,0.002533,0.004523,0.001677,1629.0,214.9,0.174,0.05914,0.5577,0.05689,26.51,10.21,b'Let Me In',Pop_Rock
184,TRBHDSI128F9331867,9.277,12.81,0.05994,0.08987,0.009625,0.01559,0.006917,0.006301,1542.0,235.6,0.2498,0.2054,0.5718,0.07773,24.4,29.38,b'The Things You Do',Pop_Rock
185,TRBHDGL128F42324A7,14.65,8.232,0.1227,0.07374,0.004549,0.004592,0.005074,0.00202,1574.0,193.8,0.2003,0.06361,0.5765,0.04054,46.42,17.66,b'Programmed to Consume',Pop_Rock
186,TRBHDLD128F146A756,9.195,9.923,0.06668,0.08642,0.00864,0.008473,0.008358,0.00376,1590.0,230.9,0.3047,0.1131,0.5083,0.05496,29.01,25.48,b'Junk',Electronic
187,TRBHDGB128F4235137,6.89,7.271,0.04317,0.05939,0.001848,0.002831,0.004314,0.002431,1663.0,172.6,0.1616,0.08462,0.4983,0.08064,21.56,19.92,b'Viimeiset hitaat',Pop_Rock
188,TRBHDNO12903CB6C4C,6.165,3.966,0.03763,0.03165,0.001132,0.001986,0.004252,0.002085,1667.0,225.0,0.158,0.07351,0.5351,0.06353,17.73,10.71,b'All Dressed Up',Jazz
189,TRBHDNB128F92D43C9,9.1,5.452,0.06756,0.04888,0.005315,0.006056,0.006447,0.002205,1646.0,218.5,0.246,0.0645,0.5931,0.04603,29.95,14.6,b'Where To Hide?',Pop_Rock
190,TRBHOXV128F92FBB72,5.999,3.981,0.0374,0.02795,0.0003928,0.0005584,0.002693,0.001507,1651.0,278.5,0.1,0.05505,0.5055,0.1018,15.15,9.337,b'Molly Darling',Country
191,TRBHORD128F423DEF9,2.401,0.7122,0.0144,0.005996,0.0002637,0.0004817,0.003094,0.00125,1834.0,250.8,0.115,0.04494,0.5203,0.04893,4.979,2.303,b'Thrones And Dominions (Album)',Pop_Rock
192,TRBHOYJ128F4292B75,12.26,16.79,0.08045,0.1139,0.00239,0.004931,0.00388,0.002762,1609.0,168.1,0.1429,0.08841,0.5628,0.1042,37.89,37.64,b'Sweet Remedy',RnB
193,TRBHORY128F148D422,7.418,8.713,0.0512,0.07317,0.002126,0.002624,0.003902,0.001986,1600.0,217.5,0.1448,0.06698,0.5558,0.037,23.5,21.56,"b""I'm Mad""",Rap
194,TRBHOBW128F429504D,9.552,9.757,0.06451,0.08117,0.0008124,0.001425,0.002503,0.001535,1620.0,265.9,0.09241,0.05045,0.4985,0.05175,29.99,23.61,b'When Me A Move',Reggae
195,TRBHKYX128F9338977,6.437,5.514,0.04508,0.04718,0.00691,0.008316,0.006675,0.003302,1595.0,208.8,0.2388,0.09561,0.5868,0.03878,22.04,13.3,b'Curse Of Sound (Dub Mix)',Electronic
196,TRBHKUE128F429215D,12.21,5.273,0.08597,0.03995,0.001434,0.001555,0.003327,0.001473,1646.0,199.2,0.1313,0.0545,0.5415,0.05418,35.13,12.61,b'The Song Remains The Same (2007 Remastered Album Version)',Pop_Rock
197,TRBHKMT12903CE4757,7.185,6.234,0.04715,0.05031,0.0004103,0.000531,0.002873,0.001425,1686.0,188.7,0.1071,0.05162,0.5066,0.04872,18.63,14.59,b'House Full Of Bullets',Pop_Rock
198,TRBHKRZ128EF33DB4A,14.56,11.61,0.1063,0.0995,0.005385,0.006385,0.006423,0.003356,1721.0,256.5,0.249,0.1118,0.5976,0.0505,44.9,26.99,b'Tainted Love feat. Tatz',Rap
199,TRBHKKJ128F427A3B1,11.19,14.71,0.07312,0.1036,0.0006606,0.0009133,0.002088,0.001439,1496.0,288.4,0.0807,0.05322,0.5481,0.06056,29.26,31.13,b'Midnight Lovers',Rap
200,TRBHKYJ128F429A0A8,8.6,7.34,0.06154,0.06676,0.006704,0.01012,0.006843,0.004107,1626.0,211.7,0.2519,0.1322,0.6058,0.04291,28.51,19.04,b'Eat Or Get Ate',Rap
201,TRBHYAU128F9334703,14.21,8.862,0.1157,0.08009,0.006129,0.006016,0.005912,0.002641,1557.0,194.9,0.229,0.08647,0.5785,0.05016,44.43,20.32,b'Army Of Me (Album Version)',Pop_Rock
202,TRBHYTA128F93425AC,10.81,9.501,0.07063,0.0805,0.0002498,0.0004253,0.001586,0.001019,1676.0,234.4,0.06141,0.03765,0.5624,0.0681,28.49,23.5,b'Ayudame Freud',Jazz
203,TRBHYTM128F93247D6,7.618,6.027,0.04804,0.05306,0.003771,0.006202,0.005721,0.002704,1697.0,253.7,0.22,0.09253,0.5561,0.0528,23.22,15.54,b'La danse des petits amis',Pop_Rock
204,TRBCMJT128F14B12CC,12.33,7.971,0.09425,0.06454,0.00655,0.009753,0.00655,0.003038,1581.0,210.8,0.2545,0.1005,0.6069,0.03983,37.97,18.46,b'Korea (LP Version)',Pop_Rock
205,TRBCMSO128F92E6AE5,11.53,6.363,0.07989,0.04877,0.006311,0.00698,0.007223,0.002999,1518.0,193.7,0.2822,0.1045,0.5165,0.06601,34.45,15.06,"b""(I Used To Couldn't Dance) Tight Pants""",Pop_Rock
206,TRBCWIA128F4220805,6.686,5.126,0.04158,0.05277,0.002417,0.002031,0.004421,0.001752,1655.0,193.6,0.1689,0.05696,0.5026,0.04237,24.16,14.92,b'Sailing To The Edge Of The Earth',Pop_Rock
207,TRBCWKZ128F42439D3,7.695,3.877,0.05505,0.03708,0.0043,0.005562,0.006107,0.002536,1604.0,190.5,0.2351,0.08532,0.5716,0.0857,23.39,10.75,b'As The Terror Dances Your Way',Pop_Rock
208,TRBCWQC12903CA45DE,8.0,6.946,0.05461,0.0514,0.005601,0.008737,0.006897,0.003244,1688.0,235.6,0.2502,0.09893,0.517,0.06641,24.08,16.21,b'How Can I',Reggae
209,TRBCWYJ128F93213A1,6.239,6.118,0.03886,0.05525,0.003318,0.0045,0.00433,0.002425,1602.0,161.3,0.1605,0.07914,0.5262,0.05457,22.79,19.27,b'Easy To Lose Hope',Pop_Rock
210,TRBCWZZ128F930EDB0,10.67,7.37,0.0717,0.06424,0.001451,0.001478,0.00385,0.00176,1692.0,185.2,0.1503,0.06665,0.5312,0.05547,29.14,18.38,b'Jarabe De Pico',Latin
211,TRBCGXN128F148C0CD,12.35,5.853,0.08162,0.04337,0.001567,0.001815,0.003582,0.001674,1652.0,194.7,0.1422,0.06367,0.5503,0.06335,32.09,13.52,b'Move On',Pop_Rock
212,TRBCGHZ128F423B81F,10.83,17.29,0.0701,0.1176,0.004256,0.007686,0.005166,0.00408,1596.0,203.5,0.1846,0.1303,0.6085,0.03869,31.99,38.92,b'Sun Shower - Cadence Weapon Remix (Cd)',Rap
213,TRBCGRI128F93355E9,4.699,5.82,0.02995,0.04694,0.00645,0.007591,0.007539,0.003326,1589.0,219.7,0.2744,0.1006,0.4353,0.05217,16.73,16.56,"b""It's All In My Mind""",Pop_Rock
214,TRBCGNI128F426C330,14.71,14.3,0.1038,0.1072,0.006418,0.01072,0.006628,0.003575,1557.0,205.9,0.2616,0.1304,0.5147,0.06103,43.42,32.78,b'Cold Youth',Electronic
215,TRBCGXG128F9322DBB,10.93,12.43,0.08378,0.1001,0.00106,0.001636,0.002515,0.00139,1530.0,221.3,0.09349,0.04358,0.5695,0.06689,33.04,23.48,b'14 Botellas',Latin
216,TRBCHSH128F93304E1,11.8,6.63,0.09007,0.05443,0.003438,0.004436,0.004867,0.002018,1590.0,193.0,0.1906,0.06922,0.5879,0.07341,35.5,16.27,b'Playstation Generation',Pop_Rock
217,TRBCHGD128F421754A,12.09,4.456,0.08328,0.03356,0.0004426,0.0005136,0.002179,0.0008883,1763.0,220.3,0.08577,0.0332,0.5423,0.05198,32.95,10.09,b'Lake Charles Two-Step',International
218,TRBCCJV128F92F23B0,11.04,4.837,0.08474,0.0545,0.005418,0.006795,0.006326,0.002508,1542.0,218.9,0.249,0.08375,0.575,0.04234,37.5,12.33,b'Everyone (LP Version)',Pop_Rock
219,TRBCCAJ128F148CBBB,13.55,15.95,0.08961,0.1056,0.004279,0.0101,0.004437,0.003634,1625.0,249.3,0.1651,0.1197,0.5845,0.05257,36.85,33.77,b'Check 1_2',Rap
220,TRBCRKZ128F4241B9E,6.392,6.934,0.04367,0.05527,0.0007,0.000956,0.00217,0.001264,1623.0,250.9,0.08059,0.04327,0.5652,0.0393,18.65,16.31,b'Your Love',Reggae
221,TRBCRDS128F426018C,3.493,2.454,0.02257,0.02153,0.002534,0.002527,0.005111,0.002025,1732.0,235.3,0.1863,0.0645,0.4969,0.05249,10.66,8.588,b'El Perro',Pop_Rock
222,TRBCRSH128F9327458,7.293,4.482,0.05144,0.04124,0.003748,0.003792,0.005676,0.002045,1605.0,208.9,0.2164,0.06506,0.5571,0.05463,24.38,11.22,b'Ducktails - Moon',Pop_Rock
223,TRBCRDW128F422D8BA,29.41,4.897,0.1744,0.01504,0.004886,0.00189,0.005918,0.001041,1556.0,187.8,0.2443,0.03643,0.5071,0.0459,67.87,7.067,b'As Mist Lay Silent Beneath',Pop_Rock
224,TRBCRJJ128F145D998,13.46,7.905,0.0973,0.05155,0.0007838,0.0006761,0.002966,0.0009085,1647.0,199.4,0.1177,0.03401,0.5186,0.04511,37.01,16.44,b'Shy Boy (1999 Digital Remaster)',Pop_Rock
225,TRBCRCV128F933860B,7.53,6.519,0.0444,0.04993,0.0005674,0.0007939,0.002814,0.001603,1658.0,182.8,0.107,0.05951,0.5196,0.0821,18.84,15.18,b'It Is No Secret (What God Can Do)',Country
226,TRBCBAM128F92E3044,5.236,2.949,0.03061,0.02309,0.007162,0.007079,0.008497,0.002615,1630.0,218.2,0.3211,0.07902,0.5308,0.0461,18.54,9.205,b'Traffic',Pop_Rock
227,TRBCBBR12903CA2FA7,20.44,15.75,0.1568,0.1187,0.0006005,0.001267,0.001648,0.0013,1604.0,172.2,0.0665,0.04683,0.6186,0.07008,58.58,34.02,b'His Love Says (Album)',Pop_Rock
228,TRBCBBN128F428A232,7.71,4.916,0.04982,0.04731,0.001073,0.001197,0.003293,0.001213,1699.0,204.4,0.126,0.04342,0.5393,0.07252,24.85,15.0,b'Just One Time',Country
229,TRBCBSK12903CA2DD3,8.042,4.985,0.05556,0.04555,0.006917,0.008914,0.006883,0.003463,1545.0,216.2,0.2615,0.118,0.5632,0.05396,26.39,13.49,b'Eight (Album Version)',Pop_Rock
230,TRBCBMO128F92C77B9,6.528,8.597,0.04066,0.07788,0.003124,0.008079,0.004919,0.003019,1605.0,186.4,0.1838,0.103,0.5878,0.06899,21.43,23.81,b'Same Game',RnB
231,TRBCBLN128F932BC9D,10.8,6.311,0.08672,0.05985,0.006207,0.005783,0.007272,0.002556,1571.0,199.4,0.2818,0.07752,0.5639,0.05179,33.96,14.73,b'Within My Blood',Pop_Rock
232,TRBCBSX128F42663F2,7.436,5.423,0.05689,0.05061,0.003906,0.005158,0.005168,0.002429,1618.0,197.8,0.1949,0.07709,0.5996,0.05477,24.74,13.43,b'Distractions',Pop_Rock
233,TRBCFFD128F92D912E,10.06,9.145,0.07394,0.07007,0.006703,0.007413,0.006955,0.002881,1669.0,209.0,0.2632,0.08969,0.5361,0.04747,31.16,20.42,b'Shadow After Dark',Blues
234,TRBCQDI128EF342954,11.23,6.177,0.07476,0.04644,0.0005565,0.0006411,0.002208,0.001151,1719.0,267.0,0.08555,0.042,0.5119,0.0575,31.18,14.34,b'Yhteinen koti',Pop_Rock
235,TRBCQLB128F9332CF4,8.372,4.861,0.05874,0.04617,0.004762,0.0047,0.00594,0.002246,1625.0,220.6,0.2276,0.07176,0.5365,0.04632,28.0,12.91,b'Way Beyond',Pop_Rock
236,TRBCQWN12903CDA7EC,10.28,6.991,0.0694,0.05503,0.001479,0.001824,0.003849,0.001921,1728.0,254.5,0.1493,0.07151,0.5111,0.07656,26.18,15.19,"b""It's Not What You Say""",Latin
237,TRBCZXU128F424C431,5.654,4.239,0.03915,0.04049,0.002319,0.006603,0.004195,0.002037,1623.0,210.2,0.1549,0.06577,0.6104,0.06327,19.15,11.66,b'It\x19s Raining',Pop_Rock
238,TRBCIEV12903CE60F1,4.829,2.824,0.02835,0.02375,0.0007786,0.001306,0.002955,0.001775,1575.0,259.3,0.1117,0.06362,0.5726,0.05438,12.61,6.95,b'Memphis Jug',Blues
239,TRBCIUW128F92F6F3D,6.26,6.428,0.03827,0.05335,0.0007497,0.001788,0.002352,0.001826,1646.0,191.7,0.08752,0.06531,0.5662,0.0773,17.36,17.02,b'We All Need Love',RnB
240,TRBCISZ128F92E9CEF,4.331,3.603,0.02507,0.0295,0.002073,0.003124,0.004391,0.00212,1656.0,228.4,0.1671,0.0734,0.5506,0.05779,13.93,11.14,b'Aftertaste',Pop_Rock
241,TRBCIVP12903CF9688,8.537,5.508,0.06593,0.05325,0.004128,0.003598,0.00614,0.002143,1593.0,195.5,0.2339,0.06847,0.5096,0.05175,27.62,13.27,b'Tredve\xc3\xa5rsfurua P\xc3\xa5 Ask\xc3\xb8y',Pop_Rock
242,TRBCIXV128F4261F09,7.162,7.305,0.04865,0.06914,0.001879,0.002959,0.003643,0.001855,1598.0,179.6,0.1384,0.06318,0.5856,0.06676,24.62,19.91,b'Reminisce For A While (Sung With Raul Malo)',Country
243,TRBCIJF12903CF15F3,4.028,4.305,0.02397,0.03437,0.0006164,0.0007783,0.002661,0.001501,1624.0,288.1,0.09835,0.05448,0.5075,0.06237,11.28,11.6,"b""N'ayez crainte mesdames""",Pop_Rock
244,TRBCIDX128F422F215,9.514,5.383,0.06664,0.04792,0.007057,0.01352,0.006363,0.003683,1594.0,216.4,0.2422,0.1176,0.6373,0.06136,30.41,13.8,b'I Am Fred Astaire (Album Version)',Pop_Rock
245,TRBCICD12903CF2BA9,12.49,6.578,0.09365,0.0596,0.003291,0.002986,0.004791,0.00192,1604.0,158.2,0.188,0.06637,0.5504,0.04217,39.52,17.26,b'Stand (Album Version)',Pop_Rock
246,TRBCIDU12903CA2F54,5.232,4.623,0.02856,0.03462,0.0003789,0.0005365,0.001971,0.0009878,1714.0,295.6,0.07575,0.03541,0.5417,0.04748,12.76,11.05,b'Blues Again',Blues
247,TRBCALG128F1483839,9.048,10.77,0.05635,0.08002,0.003962,0.007153,0.005595,0.003527,1658.0,242.3,0.207,0.1171,0.5551,0.06825,25.69,24.77,"b""Breakin'""",Pop_Rock
248,TRBCAYI128F148B3E8,6.464,6.61,0.04412,0.05539,0.0004395,0.0006886,0.002089,0.00105,1676.0,234.7,0.07899,0.03786,0.5606,0.07145,19.82,17.31,b'Fen Shou Zong Yao Zai Yu Tian',Pop_Rock
249,TRBCAJY128F932C54E,6.754,4.445,0.03923,0.04259,0.000848,0.002359,0.002737,0.001468,1652.0,168.5,0.1035,0.05086,0.5382,0.07339,20.58,13.81,b'Sunshower',Jazz
